ADDR_GU,CONTENT_ID,CONTENT_NM,CRADLE_COUNT,LATITUDE,LONGITUDE,NEW_ADDR,RENT_ID
서대문구,123,문화촌 공원,20.0,37.59433,126.947388,서울특별시 서대문구 홍제동 277-23277-23,ST-25
서대문구,128,신촌역(2호선) 1번출구 옆,20.0,37.555496,126.93634,서울특별시 서대문구 연세로 3-530-16,ST-30
서대문구,131,증산2교,23.0,37.584171,126.911102,서울특별시 서대문구 증가로 264북가좌동354-4,ST-33
서대문구,132,창천문화공원,15.0,37.556789,126.935883,서울특별시 서대문구 연세로5나길 1953-47,ST-34
서대문구,133,해담는다리,15.0,37.582031,126.908997,서울특별시 서대문구 불광천길 150345-27,ST-35
서대문구,134,연세로 명물길,8.0,37.557892,126.93808,서울특별시 서대문구 명물길 3331-69,ST-36
서대문구,135,명물길 원형무대 앞,10.0,37.559101,126.939178,서울특별시 서대문구 명물길 3331-69,ST-37
서대문구,137,NH농협 신촌지점 앞,10.0,37.556812,126.943184,서울특별시 서대문구 연세로2다길 5860-11,ST-39
서대문구,138,신촌동 제1공영주차장 앞,10.0,37.559177,126.934525,서울특별시 서대문구 증가로 264342-14,ST-40
서대문구,139,연세대 정문 건너편,13.0,37.559795,126.934479,서울특별시 서대문구 연세로 4276-25,ST-43
서대문구,140,이화여대 후문,20.0,37.560009,126.940735,서울특별시 서대문구 연세로 50-189-4,ST-41
서대문구,141,연대 대운동장 옆,20.0,37.562382,126.932648,서울특별시 서대문구 연세로 5027,ST-42
서대문구,158,독립문 어린이 공원,15.0,37.571259,126.96048,서울특별시 서대문구 영천동 259-1독립문 어린이 공원,ST-215
서대문구,159,이대역 4번 출구,7.0,37.556953,126.946342,서울특별시 서대문구 대현동 60-11이대역 4번 출구,ST-216
서대문구,160,북아현동 가구거리,20.0,37.557549,126.959381,서울특별시 서대문구 북아현동 251-78아현동 가구거리,ST-217
서대문구,161,무악재역1번 출구,8.0,37.582245,126.950645,서울특별시 서대문구 통일로 380-4무악재역1번 출구,ST-218
서대문구,162,봉원고가차도 밑,15.0,37.565269,126.946243,서울특별시 서대문구 대신동 143-1봉원고가차도 밑,ST-219
서대문구,163,명지전문대학교 정문 앞,7.0,37.583698,126.924965,서울특별시 서대문구 홍은동 산25-3명지전문대학교 정문 앞,ST-220
서대문구,164,북가좌1동 주민센터,10.0,37.574478,126.910049,서울특별시 서대문구 북가좌동 477-1북가좌1동 주민센터 ,ST-221
서대문구,165,중앙근린공원,20.0,37.575138,126.91394,서울특별시 서대문구 북가좌동 470-1모래내 우체국,ST-222
서대문구,166,가재울 초등학교,20.0,37.573277,126.919678,서울특별시 서대문구 연희동 530남가좌1동 주민센터,ST-223
서대문구,167,연가초등학교 옆,15.0,37.57946,126.91713,서울특별시 서대문구 북가좌동 70-119연가초등학교 옆,ST-224
서대문구,169,북가좌 삼거리,15.0,37.573002,126.907799,서울특별시 서대문구 북가좌동 400북가좌 삼거리,ST-226
서대문구,170,가재울 뉴타운 주유소 옆,10.0,37.573112,126.922447,서울특별시 서대문구 남가좌동 124가재울 뉴타운 주유소 옆,ST-227
서대문구,171,임광빌딩 앞,10.0,37.564724,126.967278,서울특별시 서대문구 미근동 317-1임광빌딩 앞,ST-228
서대문구,172,서대문소방서,8.0,37.573254,126.935722,서울특별시 서대문구 연희로 182서대문소방서,ST-229
서대문구,173,서대문역 8번출구 앞,8.0,37.564777,126.966148,서울특별시 서대문구 충정로2가 138서대문역 8번출구 앞,ST-230
서대문구,174,명지대학교 학생회관,10.0,37.580589,126.923447,서울특별시 서대문구 거북골로 34서대문구 거북골로 34,ST-554
서대문구,175,홍연2교옆,20.0,37.578072,126.930817,서울특별시 서대문구 홍은동 387-16홍연2교옆,ST-231
서대문구,176,명지대학교 도서관,10.0,37.581097,126.924026,서울특별시 서대문구 거북골로 34서대문구 거북골로 34,ST-555
서대문구,177,북가좌 초등학교,8.0,37.577675,126.909805,서울특별시 서대문구 거북골로19길 20북가좌 초등학교,ST-345
서대문구,178,증산3교 앞,10.0,37.579876,126.906349,서울특별시 서대문구 북가좌동 352-9증산3교 앞,ST-349
서대문구,179,가좌역 4번출구 앞,15.0,37.569122,126.914795,서울특별시 서대문구 남가좌동 293-3 가좌역 4번출구 앞,ST-232
서대문구,180,충정로역 7번출구 아래,10.0,37.559967,126.962463,서울특별시 서대문구 충정로3가 56-1충정로역 7번출구 뒤,ST-233
서대문구,188,홍은동 정원여중 입구,10.0,37.586388,126.935127,서울특별시 서대문구 연희로37안길 51홍은동 정원여중 입구,ST-346
서대문구,191,정명학원,10.0,37.578892,126.910736,서울특별시 서대문구 응암로 66정명학원,ST-347
서대문구,192,연서어린이공원,10.0,37.572227,126.923065,서울특별시 서대문구 연희동 519-7연서어린이공원,ST-348
서대문구,194,증산교 앞,10.0,37.577316,126.902969,서울특별시 서대문구 불광천길 36증산교 앞,ST-350
서대문구,195,모래내고가차도,10.0,37.567657,126.917809,서울특별시 서대문구 연희동 446-76모래내고가차도 ,ST-351
서대문구,196,연희교차로 인근,10.0,37.56612,126.925896,서울특별시 서대문구 홍제천로 48연희교차로 인근,ST-352
서대문구,198,충정2교,15.0,37.562138,126.963776,서울특별시 서대문구 충정로3가 155-4충청2교,ST-354
서대문구,3100,북성초교,8.0,37.557396,126.952164,서울특별시 서대문구 신촌로 235-1북성초교,ST-1188
서대문구,3101,서대문구청,15.0,37.578381,126.936096,서울특별시 서대문구 연희로 242서대문구청,ST-1189
서대문구,3102,연희삼거리,10.0,37.567966,126.931725,서울특별시 서대문구 연희로 113연희삼거리,ST-1190
서대문구,3103,홍제삼거리 북측,8.0,37.5867,126.94677,서울특별시 서대문구 통일로 지하 440-1홍제삼거리 북측,ST-1491
서대문구,3104,e편한세상 신촌4단지 앞,13.0,37.558128,126.956207,서울특별시 마포구 신촌로 지하 270e편한세상 신촌4단지 앞,ST-1492
서대문구,3105,홍은센트레빌 아파트 앞,12.0,37.597149,126.93853,서울특별시 서대문구 통일로 553홍은센트레빌 아파트 앞,ST-1493
서대문구,3107,연희초등학교 앞,7.0,37.56974,126.933327,서울특별시 서대문구 연희로 136연희초등학교 앞,ST-1644
서초구,2201,본마을 정류소 앞,20.0,37.453281,127.051483,서울특별시 서초구 본마을2길 2서초구 신원동 485-13,ST-741
서초구,2202,청계산입구역 1번출구,20.0,37.448936,127.054375,서울특별시 서초구 청계산로 지하 179서초구 신원동 276-1,ST-742
서초구,2203,청계산입구역 2번출구,20.0,37.447659,127.055016,서울특별시 서초구 청계산로 지하 179서초구 신원동 270-6,ST-925
서초구,2205,내곡3단지 어린이공원 앞,15.0,37.453751,127.05938,서울특별시 서초구 청계산로9길 76서초구 신원동 411-69,ST-743
서초구,2206,언남초등학교 앞,20.0,37.454399,127.062309,서울특별시 서초구 헌릉로8길 42서초구 내곡동 123-1,ST-744
서초구,2207,내곡파출소 뒤 정자,9.0,37.454407,127.064926,서울특별시 서초구 헌릉로 226서초구 내곡동 184-27,ST-926
서초구,2210,반포1동 주민센터 앞,15.0,37.505096,127.013107,서울특별시 서초구 사평대로 지하 285서초구 반포동 128-7,ST-745
서초구,2211,서초구립반포도서관 앞,10.0,37.502636,127.012314,서울특별시 서초구 고무래로 34서초구 반포동 131-1,ST-927
서초구,2212,서초현대4차아파트 201동 맞은편,20.0,37.500961,127.017929,서울특별시 서초구 고무래로 94서초구 반포동 131-3,ST-746
서초구,2213,고속터미널역 5번출구 앞,20.0,37.502232,127.002258,서울특별시 서초구 신반포로 지하 188서초구 반포동 117-4,ST-747
서초구,2214,신반포역 2번출구 앞,15.0,37.504116,126.99749,서울특별시 서초구 신반포로 지하 105서초구 반포동 128-1,ST-748
서초구,2215,반포종합운동장 입구,10.0,37.501713,126.995476,서울특별시 서초구 신반포로16길 30서초구 반포동 15-2,ST-928
서초구,2217,아크로리버뷰 부지 앞,20.0,37.513046,127.005959,서울특별시 서초구 나루터로4길 60서초구 잠원동 78,ST-749
서초구,2219,"고속터미널역 8-1번, 8-2번 출구 사이",20.0,37.506199,127.003944,서울특별시 서초구 신반포로 지하 188서초구 잠원동 101,ST-750
서초구,2220,반포본동 주민센터 앞,10.0,37.500614,126.98616,서울특별시 서초구 신반포로 10서초구 반포동 752,ST-751
서초구,2221,하나은행 방배동지점 앞,15.0,37.485611,126.994682,서울특별시 서초구 방배로 110서초구 방배동 905-34,ST-752
서초구,2222,사당역 12번출구 뒤,10.0,37.478069,126.982033,서울특별시 동작구 동작대로 지하 3서초구 방배동 495-3,ST-753
서초구,2223,방배래미안 정문 앞,20.0,37.47261,126.983009,서울특별시 서초구 남부순환로 2183서초구 방배동 2577,ST-754
서초구,2225,백석예술대학교 제3캠퍼스 앞,15.0,37.473759,126.995247,서울특별시 서초구 방배로9길 23서초구 방배동 504-4,ST-755
서초구,2226,신동아럭스빌아파트 앞,15.0,37.475182,127.001389,서울특별시 서초구 방배로1길 9서초구 방배동 1034-2,ST-756
서초구,2227,방배열린문화센터 앞,15.0,37.489052,126.992523,서울특별시 서초구 서초대로 지하 103서초구 방배동 874-16,ST-757
서초구,2228,뒷벌공원 옆,20.0,37.489586,126.986725,서울특별시 서초구 방배중앙로 131서초구 방배동 686-152,ST-758
서초구,2229,로고스교회 맞은 편,10.0,37.487011,126.984962,서울특별시 서초구 방배천로 126서초구 방배동 3151,ST-759
서초구,2230,이수역 4번 출구,20.0,37.485828,126.982628,서울특별시 동작구 사당로 지하 310서초구 방배동 2298,ST-760
서초구,2231,삼성타운(삼성생명) A동 맞은편,15.0,37.496914,127.024963,서울특별시 서초구 서초대로 4051377,ST-761
서초구,2233,서초신동아1차아파트 옆,20.0,37.491112,127.022957,서울특별시 서초구 효령로36길 22서초동 1418,ST-762
서초구,2235,KT 서초지사 앞,15.0,37.482159,127.002701,서울특별시 서초구 사평대로 73서초구 방배동 1037-2,ST-763
서초구,2237,서울남부터미널 대합실 입구,20.0,37.484558,127.01487,서울특별시 서초구 서초중앙로 지하 31서초구 서초동 1748-38,ST-764
서초구,2239,교대역 6번출구,10.0,37.494217,127.013786,서울특별시 서초구 서초대로 지하 294서초구 서초동 1748-6,ST-765
서초구,2241,양재전화국 사거리,10.0,37.485378,127.041702,서울특별시 강남구 논현로 201강남구 도곡동 207,ST-766
서초구,2242,양재역 11번 출구 앞,20.0,37.48399,127.03418,서울특별시 서초구 남부순환로 지하 2585서초구 양재동 105-4,ST-767
서초구,2243,서울가정법원,15.0,37.481491,127.036728,서울특별시 서초구 강남대로 193서초구 양재동 105-4,ST-768
서초구,2244,교육개발원입구 교차로,20.0,37.477852,127.03891,서울특별시 서초구 바우뫼로1길 35서초구 양재동 20-40,ST-769
서초구,2245,양재초등학교 맞은편,20.0,37.473614,127.03051,서울특별시 서초구 바우뫼로18길 14서초구 양재동 127-1,ST-770
서초구,2246,서울시 품질시험소 앞,15.0,37.4692,127.029007,서울특별시 서초구 태봉로 131서초구 우면동 23-14,ST-889
서초구,2247,섬들근린공원,25.0,37.462639,127.026619,서울특별시 서초구 태봉로2길 24우면동 718,ST-771
서초구,2248,서초리슈빌S 글로벌 앞,10.0,37.459953,127.024742,서울특별시 서초구 양재대로2길 8우면동 785,ST-929
서초구,2249,우솔초등학교 맞은편,10.0,37.456234,127.019348,서울특별시 서초구 양재대로2길 74우면동 754,ST-880
서초구,2250,서초유치원 맞은편,10.0,37.455799,127.016289,서울특별시 서초구 양재대로2길 74우면동 754,ST-881
서초구,2251,더케이호텔 입구(양재2),10.0,37.467506,127.034477,서울특별시 서초구 바우뫼로12길 70더케이호텔 입구(양재2),ST-781
서초구,2252,하이브랜드 앞,25.0,37.463322,127.036041,서울특별시 서초구 매헌로 16양재동 217-3,ST-890
서초구,2255,시민의숲역 1번출구 옆,25.0,37.47044,127.038857,서울특별시 서초구 매헌로 지하 116양재동 238,ST-772
서초구,2256,양재동 꽃시장 입구,10.0,37.46769,127.040359,서울특별시 서초구 강남대로 27양재동 238,ST-773
서초구,2257,하나로클럽 양재점 맞은편,10.0,37.462688,127.046112,서울특별시 서초구 청계산로 10양재동 238-1,ST-774
서초구,2258,구룡사 삼거리,20.0,37.471539,127.050591,서울특별시 강남구 논현로2길 22개포동 1277,ST-775
서초구,2259,잠원역 3번-4번 출구사이,15.0,37.512989,127.011177,"서울특별시 서초구 잠원로4길 지하 46잠원역 3,4번 출구사이",ST-780
서초구,2262,한신16차아파트 119동 앞,20.0,37.516598,127.00959,서울특별시 서초구 나루터로4길 60서초구 잠원동 78,ST-776
서초구,2263,바우뫼문화복지회관,20.0,37.471928,127.02684,서울특별시 서초구 바우뫼로 43서초구 우면동 68-3,ST-879
서초구,2264,이수역 1번출구,9.0,37.488556,126.982574,서울특별시 서초구 동작대로 134이수역 1번 출구,ST-935
서초구,2265,이수고가차도 남단,25.0,37.494106,126.982994,서울특별시 서초구 동작대로 196상록빌딩,ST-949
서초구,2266,서초역 3번출구,15.0,37.49054,127.008163,서울특별시 서초동 1748-14서초역 3번출구,ST-1158
서초구,2268,서초4동주민센터,10.0,37.502319,127.02227,서울특별시 서초동 1389서초4동주민센터 ,ST-1160
서초구,2269,주홍교 하부,10.0,37.510349,127.016052,서울특별시 잠원동 91-29주홍교 하부,ST-1161
서초구,2270,서초포레스타 7단지,10.0,37.448967,127.057739,서울특별시 신원동 266서초포레스타 7단지,ST-1162
서초구,2271,내방역 8번출구 앞,8.0,37.487865,126.994293,서울특별시 서초구 방배로 162내방역 8번출구 앞,ST-1163
서초구,2272,교대입구 교차로,10.0,37.487309,127.010582,서울특별시 서초동 1748-33교대입구 교차로,ST-1164
서초구,2273,일동제약 사거리,10.0,37.477829,127.038269,서울특별시 양재동 67-12일동제약 사거리,ST-1165
서초구,2274,양재시민의숲역 3번출구,10.0,37.46965,127.039612,서울특별시 양재동 316-11양재시민의숲역 3번출구,ST-1166
서초구,2275,염곡치안센터 건너편,10.0,37.461578,127.048798,서울특별시 염곡동 260-1염곡치안센터 건너편,ST-1167
서초구,2276,영동1교 (양재천근린공원),15.0,37.474388,127.038902,서울특별시 양재동 261-23영동1교 (양재천근린공원),ST-1168
서초구,2277,길마중4교 하부,10.0,37.51487,127.015282,서울특별시 잠원동 84-3길마중4교 하부,ST-1169
서초구,2279,교대역 5번출구뒤,10.0,37.493618,127.014183,서울특별시 서초구 서초중앙로 130교대역 5번출구 뒤,ST-1305
서초구,2280,서울서초고용센터앞,10.0,37.484161,127.010971,서울특별시 서초구 반포대로 43서울서초고용센터 앞,ST-1306
서초구,2281,연세사랑병원신관앞,7.0,37.475979,126.986282,서울특별시 서초구 효령로 10연세사랑병원신관 앞,ST-1307
서초구,2282,방배래미안아트힐 101동앞,15.0,37.477203,127.005836,서울특별시 서초구 남부순환로 2311-12방배래미안아트힐 101동앞,ST-1308
서초구,2283,그룹한빌딩옆,10.0,37.486526,126.989166,서울특별시 서초구 서초대로 62그룹한빌딩 옆,ST-1309
서초구,2284,CJ오쇼핑앞,10.0,37.468102,126.986801,서울특별시 서초구 과천대로 870-13CJ오쇼핑 앞,ST-1310
서초구,2285,LH서초3단지 301동 맞은편,15.0,37.457424,127.022652,서울특별시 서초구 양재대로2길 33LH서초3단지 301동 맞은편,ST-1311
서초구,2286,탑성마을입구,10.0,37.458549,127.055885,서울특별시 서초구 탑성말길 2탑성마을입구,ST-1312
서초구,2287,능안마을입구,10.0,37.45562,127.067101,서울특별시 서초구 능안말길 1-2능안마을입구,ST-1313
서초구,2288,안골마을입구,10.0,37.455608,127.064453,서울특별시 서초구 안골2길 3안골마을입구,ST-1314
서초구,2289,남태령역 2번출구,10.0,37.464298,126.988525,서울특별시 서초구 과천대로 810남태령역 2번출구,ST-1315
서초구,2290,서래마을파리15구공원앞,10.0,37.499413,126.999413,서울특별시 서초구 동광로39길 93서래마을파리15구공원 앞,ST-1316
서초구,2292,무지개아파트 앞,15.0,37.488243,127.027016,서울특별시 서초구 효령로 391무지개아파트 앞,ST-1359
서초구,2293,SPC 앞,10.0,37.484798,127.036995,서울특별시 서초구 남부순환로 2620SPC 앞,ST-1360
서초구,2294,두상빌딩 앞,15.0,37.475906,127.046242,서울특별시 서초구 언남길 87두상빌딩 앞,ST-1361
서초구,2297,남부터미널역 1번출구,10.0,37.485672,127.015923,서울특별시 서초구 서초중앙로 38남부터미널역 1번출구,ST-1404
서초구,2298,래미안서초스위트앞,12.0,37.502411,127.021606,서울특별시 서초구 서운로 221래미안서초스위트앞,ST-1405
서초구,2299,한전아트센터 앞,12.0,37.486469,127.028061,서울특별시 서초구 효령로72길 60한전아트센터 앞,ST-1406
서초구,2501,서초 포레스타5단지,10.0,37.450661,127.05706,서울특별시 서초구 청계산로7길 43서초 포레스타5단지,ST-1552
서초구,2502,서초역1번출구 앞,9.0,37.491951,127.008553,서울특별시 서초구 서초대로 248서초역1번출구 앞,ST-1553
서초구,2503,반포1동 서초빌딩 앞,10.0,37.503811,127.021362,서울특별시 서초구 사평대로 349반포1동 서초빌딩 앞,ST-1554
서초구,2504,신사역 4번출구 뒤,10.0,37.515881,127.019302,서울특별시 서초구 강남대로 605신사역 4번출구 뒤,ST-1555
서초구,2505,우성아파트사거리 (기업은행앞),12.0,37.493259,127.029533,서울특별시 서초구 강남대로 341삼원빌딩,ST-1556
서초구,2506,LG유플러스 (방배사옥),10.0,37.479092,126.990677,서울특별시 서초구 효령로 58LG유플러스 (방배사옥),ST-1557
서초구,2508,양재이스타빌 앞,10.0,37.482979,127.042259,서울특별시 서초구 논현로 151도곡이스타빌,ST-1654
서초구,2509,KT반포지사,16.0,37.498371,126.992462,서울특별시 서초구 사평대로 73KT반포지사,ST-1655
성동구,3511,응봉역 1번출구,10.0,37.55125,127.035103,서울특별시 성동구 고산자로 123응봉동 3-10,ST-1195
성동구,3513,상왕십리역 1번출구,10.0,37.56461,127.029198,서울특별시 성동구 하왕십리동 860-1 상왕십리역 1번출구,ST-1197
성동구,3514,왕십리교회옆,10.0,37.566261,127.023697,서울특별시 성동구 상왕십리동 350-1 왕십리교회옆,ST-1198
성동구,3515,서울숲 관리사무소,20.0,37.542816,127.042084,서울특별시 성동구 성수동1가 678-1서울숲 관리사무소,ST-1199
성동구,3519,용답역 1번 출구,10.0,37.562607,127.051308,서울특별시 성동구 용답길 86용답역 1번 출구,ST-1336
성동구,3525,금호스포츠센터앞,15.0,37.546089,127.02507,서울특별시 성동구 금호로 30독서당 인문아카데미센터,ST-1599
성동구,3527,왕십리 자이아파트,8.0,37.56179,127.024391,서울특별시 성동구 난계로 100왕십리 자이아파트 103동 인근,ST-1601
성동구,3530,왕십리자이아파트 후문(삼거리),15.0,37.560146,127.02636,서울특별시 성동구 무학봉길 35왕십리자이아파트 후문(삼거리),ST-1616
성동구,3531,논골사거리(금호도서관 입구),15.0,37.554779,127.024841,서울특별시 성동구 난계로 20논골사거리(금호도서관 입구),ST-1617
성동구,3532,왕십리KCC스위첸아파트,15.0,37.56068,127.026779,서울특별시 성동구 무학봉길 35왕십리KCC스위첸아파트,ST-1618
성동구,3538,서울숲 IT캐슬,14.0,37.550892,127.044762,서울특별시 성동구 광나루로 130서울숲 IT캐슬,ST-1659
성동구,506,금호 어울림 아파트 앞,7.0,37.549061,127.057793,서울특별시 성동구 광나루로 249송정금호어울림 아파트 앞,ST-103
성동구,507,성수아이에스비즈타워 앞,7.0,37.548203,127.057114,서울특별시 성동구 성수이로 147아이에스비즈타워 앞,ST-104
성동구,508,성수아카데미타워 앞,10.0,37.545166,127.05751,서울특별시 성동구 성수이로 118라성아카데미타워 앞,ST-105
성동구,509,이마트 버스정류소 옆,20.0,37.539654,127.052589,서울특별시 성동구 뚝섬로 379이마트 버스정류소 옆,ST-106
성동구,510,서울숲 남문 버스정류소 옆,10.0,37.541222,127.0438,서울특별시 성동구 왕십리로11길 9서울숲남문 버스정류소 옆,ST-107
성동구,511,서울숲역 4번 출구 옆,16.0,37.544582,127.044609,서울특별시 성동구 왕십리로 지하77서울숲역 4번 출구 옆,ST-108
성동구,512,뚝섬역 1번 출구 옆,15.0,37.548561,127.045006,서울특별시 성동구 아차산로 18뚝섬역 1번 출구 옆,ST-109
성동구,513,뚝섬역 5번 출구 정류소 옆,13.0,37.546307,127.049805,서울특별시 성동구 아차산로 18뚝섬역 5번 출구 정류소 옆,ST-111
성동구,514,성수사거리 버스정류장 앞,7.0,37.54258,127.063309,서울특별시 성동구 아차산로 171성수사거리 버스정류장 앞,ST-112
성동구,518,청계천 박물관 앞,20.0,37.571526,127.035355,서울특별시 성동구 마장동 610청계천 박물관 앞,ST-234
성동구,519,양지사거리,20.0,37.566994,127.029915,서울특별시 성동구 홍익동 590양지사거리,ST-235
성동구,520,상왕십리역 4번 출구 앞,10.0,37.563858,127.030319,서울특별시 성동구 하왕십리동 960-3상왕십리역 4번 출구 앞,ST-236
성동구,521,왕십리역 11번 출구 앞,14.0,37.561447,127.03492,서울특별시 성동구 행당동 188-9왕십리역 11번 출구 앞,ST-237
성동구,522,금호역 1번출구 앞,9.0,37.548641,127.016426,서울특별시 성동구 금호동3가 1575-3금호역 1번출구 앞,ST-238
성동구,523,옥수동성당 옆,11.0,37.543663,127.014061,서울특별시 성동구 옥수동 산5-148옥수동성당 옆,ST-239
성동구,524,래미안금호하이리버 아파트 102동 옆,10.0,37.5522,127.025055,서울특별시 성동구 금호동2가 1220-1래미안금호하이리버 아파트 102동 옆,ST-240
성동구,525,한양대병원사거리,20.0,37.558052,127.040352,서울특별시 성동구 행당동 20-2한양대병원사거리,ST-241
성동구,526,용답토속공원 앞,10.0,37.563511,127.056725,서울특별시 성동구 용답동 224-1용답토속공원 앞,ST-242
성동구,529,장한평역 8번 출구 앞,15.0,37.561371,127.06366,서울특별시 성동구 용답동 224-3장안평역 8번 출구 앞,ST-243
성동구,530,청계벽산아파트 앞,9.0,37.568748,127.030403,서울특별시 성동구 하왕십리동 286-24청계벽산아파트 텐즈힐아파트 정류소,ST-244
성동구,533,우리은행 금호동 지점 앞,7.0,37.548149,127.021088,서울특별시 성동구 금호동4가 1101우리은행 금호동 지점 앞,ST-245
성동구,534,금호사거리,20.0,37.548634,127.025726,서울특별시 성동구 금호동2가 1205-1금호사거리,ST-246
성동구,535,응봉삼거리,16.0,37.553986,127.033592,서울특별시 성동구 응봉동 134-26응봉삼거리,ST-247
성동구,536,행당역 2번출구 앞,8.0,37.55735,127.029213,서울특별시 성동구 행당동 347-11행당역 2번출구 앞,ST-248
성동구,537,한양대후문역 부근,10.0,37.560356,127.041397,서울특별시 성동구 행당동 10한양대후문역 부근 (양키캔들 앞),ST-249
성동구,538,답십리역 8번출구 앞,15.0,37.56765,127.051155,서울특별시 성동구 용답동 102-1답십리역 8번출구 앞,ST-250
성동구,550,서울시설공단 앞,15.0,37.57164,127.03566,서울특별시 성동구 마장동 610 서울시설공단 앞,ST-251
성동구,556,달맞이공원,20.0,37.542053,127.020401,서울특별시 성동구 금호동4가 367-1달맞이공원,ST-357
성동구,557,도선동 주민센터 앞,10.0,37.567642,127.025696,서울특별시 성동구 무학로10길 6도선동 주민센터 앞,ST-358
성동구,558,성동광진 교육지원청 앞,20.0,37.564606,127.036522,서울특별시 성동구 고산자로 260성동광진 교육지원청 앞,ST-359
성동구,559,왕십리역 4번 출구 건너편,10.0,37.561096,127.036797,서울특별시 성동구 왕십리광장로 10-1왕십리역 4번 출구 건너편,ST-360
성동구,560,비전교회 앞,8.0,37.551205,127.068932,서울특별시 성동구 동일로 213비전교회 앞,ST-361
성동구,561,서울숲역 2번출구 앞,10.0,37.542816,127.04467,서울특별시 성동구 왕십리로 64서울숲역 2번출구 앞,ST-362
성동구,562,군자지하보도 앞,10.0,37.559246,127.07341,서울특별시 성동구 동일로 313군자지하보도 앞,ST-363
성동구,563,성동세무서 건너편,10.0,37.547913,127.062752,서울특별시 성동구 광나루로 302성동세무서 건너편,ST-364
성동구,564,금호역 3번출구,15.0,37.547928,127.015572,서울특별시 성동구 동호로 99금호역 3번출구,ST-365
성동구,565,옥수역 3번출구,20.0,37.541363,127.017662,서울특별시 성동구 한림말길 56옥수역 3번출구,ST-366
성동구,567,성수역 2번출구 앞,15.0,37.54459,127.057083,서울특별시 성동구 아차산로 113성수역 2번출구 앞,ST-368
성동구,568,청계8가사거리 부근,10.0,37.571102,127.02356,서울특별시 동대문구 청계천로 417청계8가사거리 부근,ST-369
성동구,569,응봉현대아파트 정류소,10.0,37.549583,127.030243,서울특별시 성동구 독서당로 381응봉동현대아파트 정류소,ST-370
성동구,578,성동세무서 부근,8.0,37.548286,127.062088,서울특별시 성동구 광나루로 303-1성동세무서 부근,ST-371
성동구,579,마장역 4번출구,8.0,37.565205,127.041847,서울특별시 성동구 마장로 292-1마장역 4번출구,ST-372
성동구,580,신금호역 3번출구 뒤,6.0,37.554493,127.02021,서울특별시 성동구 무수막길 97신금호역 3번출구 뒤,ST-373
성동구,581,용답초등학교,13.0,37.561012,127.054237,서울특별시 성동구 용답25길 1용답초등학교,ST-374
성동구,582,경일중학교 앞,10.0,37.543179,127.04908,서울특별시 성동구 성수일로 27경일중학교 앞,ST-375
성동구,583,청계천 생태교실 앞,20.0,37.56797,127.04689,서울특별시 성동구 마장로39길 51청계천 생태교실 앞,ST-376
성동구,585,성수2가1동 공영주차장 인근,9.0,37.536808,127.055489,서울특별시 성동구 성수동2가 569-3성수2가1동 공영주차장 인근,ST-446
성동구,586,마장동 주민센터,10.0,37.565941,127.045395,서울특별시 성동구 마장로42길 14마장동 주민센터,ST-447
성동구,587,KEB하나은행 성수중앙지점,10.0,37.545418,127.052643,서울특별시 성동구 성수동2가 276-5KEB하나은행 성수중앙지점,ST-482
성동구,589,성수역3번출구,8.0,37.544159,127.056656,서울특별시 성동구 아차산로 100성수동2가 315-105,ST-506
성동구,594,중랑물재생센터(서울새활용플라자),15.0,37.558365,127.056908,서울특별시 성동구 자동차시장길 49중랑물재생센터,ST-967
성북구,1303,돈암초교 입구,10.0,37.591694,127.012497,서울특별시 성북구 동소문로13길 38돈암초교,ST-931
성북구,1304,만해공원,15.0,37.594402,126.99231,서울특별시 성북구 성북로 132-1만해공원,ST-826
성북구,1305,성북구청,15.0,37.589329,127.016434,서울특별시 성북구 보문로 168성북구청,ST-947
성북구,1306,한성대입구역2번출구,10.0,37.588448,127.006706,서울특별시 성북구 동소문로 2성북구 동소문동2가 2-3,ST-842
성북구,1308,안암로터리 버스정류장 앞,18.0,37.582592,127.028976,서울특별시 성북구 안암로 69안암로터리 버스정류장,ST-827
성북구,1313,정릉교회 앞,10.0,37.603245,127.014191,서울특별시 성북구 정릉로27가길 28-2성북구 정릉동 138-15,ST-557
성북구,1314,정릉꿈에그린1단지 201동 앞,8.0,37.60244,127.011688,서울특별시 성북구 아리랑로19길 20성북구 정릉동 966-62,ST-559
성북구,1315,고려사대부속중고 정문,10.0,37.607761,127.003281,서울특별시 성북구 보국문로29길 23성북구 정릉동 966-1,ST-560
성북구,1316,고려사대부속중고 건너편,20.0,37.607262,127.002838,서울특별시 성북구 보국문로29길 23성북구 정릉동 966-1,ST-562
성북구,1317,정릉동 교통광장,10.0,37.612774,127.006531,서울특별시 성북구 솔샘로17길 8정릉동 746-2,ST-846
성북구,1318,길음역 3번출구 뒤,10.0,37.603085,127.024788,서울특별시 성북구 동소문로 248동소문로248,ST-563
성북구,1319,종암사거리 분수대,10.0,37.603043,127.033272,서울특별시 성북구 종암로 147성북구 하월곡동 104-134,ST-564
성북구,1320,LG베스트샵 종암점,10.0,37.599285,127.034622,서울특별시 성북구 종암로 88성북구 종암동 15-7,ST-597
성북구,1321,국민은행 종암동지점 앞,15.0,37.593288,127.036667,서울특별시 성북구 종암로3길 37-2성북구 종암동 12-33,ST-655
