번호,대여소,거치대수,주소,위도,경도
373,청구 어린이공원,8,서울특별시 중구 다산로14길 41 약수어린이공원,37.555859,127.013855
374,청구역 2번출구 앞,10,서울특별시 중구 청구로 지하77 청구역2번출구 앞,37.560474,127.014076
375,다산 어린이공원,8,서울특별시 중구 다산로40길 37 다산 어린이공원,37.563717,127.018425
378,청계7가 사거리,10,서울특별시 중구 다산로 지하260 청계7가 사거리,37.569805,127.016953
379,서울역9번출구,7,서울특별시 중구 세종대로 지하2 서울역9번출구,37.556000,126.973358
380,CJ제일제당 앞,8,서울특별시 중구 동호로 330 CJ제일제당 앞,37.563866,127.002747
381,장충체육관,10,서울특별시 중구 장충동2가 200-99 장충체육관,37.558533,127.006989
382,약수역 10번출구 앞,7,서울특별시 중구 신당동 357-1 약수역 10번출구 앞,37.555199,127.010048
383,신당역 12번 출구 뒤,17,서울특별시 중구 신당동 99 신당역 5번 출구,37.565849,127.016403
384,종로학원본원,10,서울특별시 중구 청파로 456 종로학원본원 앞,37.559780,126.968506
385,종각역 5번출구,10,서울특별시 종로구 서린동 26-1 종각역 5번출구,37.569836,126.982658
386,올림픽기념 국민생활관 앞,10,서울특별시 종로구 성균관로 91 올림픽기념 국민생활관 앞,37.590233,126.998520
387,훈련원공원주차장 앞,10,서울특별시 중구 을지로 227 훈련원공원주차장 앞,37.566994,127.003464
389,을지로4가역 1번출구,10,서울특별시 중구 을지로 지하 178 을지로4가역 1번출구,37.566730,126.996605
390,충무로역 1번출구,10,서울특별시 중구 퇴계로 212 충무로역 1번출구,37.561390,126.995354
391,정동길입구,8,서울특별시 중구 세종대로19길 16 정동길 입구,37.565437,126.973305
393,동대문역 8번 출구,10,서울특별시 종로구 율곡로 지하 308 동대문역 8번출구,37.570141,127.009377
394,경희궁 자이 3단지,15,서울특별시 종로구 경교장길 35 경희궁자이 3단지,37.567490,126.965919
395,경희궁 자이 2단지,8,서울특별시 종로구 송월길 99 경희궁 자이 3단지,37.568855,126.964561
397,종묘공영주차장 건너편,13,서울특별시 종로구 종로 지하 200 종묘공영주차장 건너편,37.570480,126.996635
398,을지로3가역 3번출구,8,서울특별시 중구 을지로 지하 129 을지로3가역 3번출구,37.566559,126.992439
399,서울역 센트럴 자이아파트,15,서울특별시 중구 만리재로 175 서울역 센트럴 자이아파트,37.554108,126.965408
400,상암한화오벨리스크 1차 앞,15,서울특별시 마포구 구룡길 19 상암한화오벨리스크 1차 앞,37.587524,126.883003
401,상암월드컵파크 10단지 앞,15,서울특별시 마포구 월드컵북로 502-36 상암월드컵파크 10단지 앞,37.586189,126.881615
402,상암월드컵파크 9단지 앞,20,서울특별시 마포구 월드컵북로 501 상암월드컵파크 9단지 앞,37.582855,126.879822
403,부엉이공원 앞,20,서울특별시 마포구 가양대로 189 부엉이근린공원 앞,37.585590,126.884727
405,DMC빌 앞,8,서울특별시 마포구 월드컵북로60길 13 DMC빌 앞,37.582657,126.885788
406,상암월드컵파크 7단지 앞,15,서울특별시 마포구 상암산로1길 92 상암월드컵파크 7단지 앞,37.581314,126.880585
407,마포구 육아종합지원센터,8,서울특별시 마포구 상암산로1길 71 마포구 육아보육정보센터 앞,37.580631,126.883675
408,LG CNS앞,20,서울특별시 마포구 월드컵북로 424 LG CNS앞,37.580811,126.886650
409,누리꿈스퀘어 옆,25,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 옆,37.579399,126.889160
410,상암중학교 옆,10,서울특별시 마포구 상암산로1길 26 상암중학교 옆,37.577496,126.887772
411,DMC홍보관,9,서울특별시 마포구 월드컵북로 366 DMC홍보관,37.577995,126.891472
412,DMC산학협력연구센터 앞,20,서울특별시 마포구 매봉산로 37 DMC산학협력연구센터 앞,37.575802,126.890739
413,상암월드컵파크 3단지 후문,9,서울특별시 마포구 매봉산로 8 상암월드컵파크 3단지 후문,37.571476,126.889687
414,상암동주민센터 옆,8,서울특별시 마포구 매봉산로2길 16 상암동주민센터 옆,37.578220,126.894470
415,DMC역 9번출구 앞,10,서울특별시 마포구 성암로 지하184 디지털미디어시티역 9번출구 앞,37.577469,126.897362
416,상암월드컵파크 1단지 교차로,12,서울특별시 마포구 월드컵북로 502-7 상암월드컵파크 1단지,37.575665,126.894447
417,DMC역 2번출구 옆,20,서울특별시 은평구 수색로 지하175 디지털미디어시티역 2번출구 앞,37.575069,126.899918
418,월드컵경기장역 3번출구 옆,10,서울특별시 마포구 월드컵로 지하240 1,37.570721,126.898979
419,홈플러스 앞,21,서울특별시 마포구 월드컵로 240 홈플러스 월드컵경기장점,37.568420,126.899429
420,서울시 공공자전거 상암센터,40,서울특별시 마포구 월드컵북로47길 10 1,37.566246,126.896179
421,마포구청 앞,8,서울특별시 마포구 월드컵로 212 1,37.565903,126.901184
422,문화비축기지,13,서울특별시 마포구 증산로 87 문화비축기지,37.569084,126.894424
424,롯데하이마트 (상암월드컵점),15,서울특별시 상암동 1715-29 롯데하이마트 (상암월드컵점),37.573620,126.898048
425,DMC첨단산업센터,10,서울특별시 마포구 성암로330 DMC첨단산업센터,37.584503,126.885597
426,서울신용보증재단,10,서울특별시 마포구 마포대로 163 서울신용보증재단,37.549061,126.954178
427,성산시영아파트,10,서울특별시 마포구 월드컵북로 260 성산시영아파트,37.569584,126.903816
428,명보사거리,10,서울특별시 중구 을지로 지하 129 명보사거리,37.564400,126.991432
429,송도병원,8,서울특별시 중구 다산로 59-1 송도병원,37.549889,127.007347
430,KEB하나은행 장충동지점,8,서울특별시 중구 장충단로 192 KEB하나은행 장충동지점,37.562172,127.006264
431,청계천 영도교,15,서울특별시 중구 청계천로 400 청계천 영도교,37.570900,127.019524
432,마포중앙도서관,10,서울특별시 마포구 성산로 128 마포중앙도서관,37.563339,126.908203
433,을지로입구역 2번출구,10,서울특별시 중구 을지로 지하 42 을지로입구역 1번출구,37.566345,126.982292
434,신당 레미안 버스정류장,10,서울특별시 중구 퇴계로90길 74 신당 레미안 버스정류장 (112동 인근),37.561489,127.023933
435,SK 남산빌딩,10,서울특별시 중구 퇴계로 33 SK 남산빌딩,37.556862,126.975616
436,이대역 5번출구,10,서울특별시 마포구 신촌로 지하 180 이대역 5번출구,37.556591,126.946190
437,대흥역 1번출구,12,서울특별시 마포구 대흥로 지하 85 대흥역 1번출구,37.548210,126.941383
438,성산2-1 공영주차장,15,서울특별시 마포구 모래내로 31 성산2-1 공영주차장,37.564720,126.906769
439,마포어린이공원,10,서울특별시 마포구 마포대로4다길 31 마포어린이공원,37.535751,126.944038
446,상명대입구,10,서울특별시 종로구 홍지문길 1 상명대 입구,37.600128,126.957832
447,신영동삼거리,10,서울특별시 종로구 진흥로 499 신영동 삼거리,37.603992,126.961945
449,일성아파트,10,서울특별시 종로구 평창문화로 119 일성아파트,37.608719,126.972862
450,효자동 삼거리,20,서울특별시 종로구 효자로13길 45 종로구 궁정동 98-2,37.583603,126.972549
451,청와대앞길,13,서울특별시 종로구 청와대로 73 종로구 세종로 1-54,37.583515,126.979668
452,동대문 종합시장 버스정류장,13,서울특별시 종로구 종로 239 동대문 종합시장 버스정류장,37.571239,127.004410
453,종로오가 지하쇼핑센터 14번출구,10,서울특별시 종로구 종로 지하 200 종로5가 지하쇼핑센터 14번출구,37.571140,127.000671
454,종로2가 버스정류장 (종각방향),13,서울특별시 종로구 종로 79-1 종로2가 버스정류장 (종각방향),37.570358,126.986382
455,삼익한의원,8,서울특별시 종로구 종로 254-1 삼익한의원,37.570961,127.006058
456,숭인2동 주민센터 입구 (이강3대냉면),10,서울특별시 종로구 종로 383-1 숭인2동 주민센터 입구 (이강3대냉면),37.574471,127.019829
457,종로꽃시장 입구 옆,10,서울특별시 종로구 율곡로 지하 308 종로꾳시장 입구 옆,37.571320,127.007210
458,광화문역 5번출구,11,서울특별시 종로구 세종대로 지하 172 광화문역 5번출구,37.569939,126.977539
461,서울지방경찰청,10,서울특별시 종로구 사직로8길 31 서울지방경찰청,37.574364,126.972366
500,어린이대공원역 3번출구 앞,10,서울특별시 광진구 능동로 지하210 어린이대공원역 3번출구 앞,37.547070,127.074272
501,광진구의회 앞,15,서울특별시 광진구 능동로 76 광진구의회 앞,37.537308,127.070351
502,뚝섬유원지역 1번출구 앞,27,서울특별시 광진구 능동로 10 뚝섬유원지역 1번출구 앞,37.531860,127.067192
503,더샵스타시티 C동 앞,15,서울특별시 광진구 아차산로 262 더샵스타시티 C동 앞,37.536667,127.073593
504,신자초교입구교차로,9,서울특별시 광진구 뚝섬로 596 신자초교입구교차로,37.532970,127.075935
505,자양사거리 광진아크로텔 앞,10,서울특별시 광진구 아차산로 355 타워더모스트 광진아크로텔,37.537010,127.082245
506,금호 어울림 아파트 앞,7,서울특별시 성동구 광나루로 249 송정금호어울림 아파트 앞,37.549061,127.057793
507,성수아이에스비즈타워 앞,7,서울특별시 성동구 성수이로 147 아이에스비즈타워 앞,37.548203,127.057114
508,성수아카데미타워 앞,10,서울특별시 성동구 성수이로 118 라성아카데미타워 앞,37.545166,127.057510
509,이마트 버스정류소 옆,20,서울특별시 성동구 뚝섬로 379 이마트 버스정류소 옆,37.539654,127.052589
510,서울숲 남문 버스정류소 옆,10,서울특별시 성동구 왕십리로11길 9 서울숲남문 버스정류소 옆,37.541222,127.043800
511,서울숲역 4번 출구 옆,16,서울특별시 성동구 왕십리로 지하77 서울숲역 4번 출구 옆,37.544582,127.044609
512,뚝섬역 1번 출구 옆,15,서울특별시 성동구 아차산로 18 뚝섬역 1번 출구 옆,37.548561,127.045006
513,뚝섬역 5번 출구 정류소 옆,13,서울특별시 성동구 아차산로 18 뚝섬역 5번 출구 정류소 옆,37.546307,127.049805
514,성수사거리 버스정류장 앞,7,서울특별시 성동구 아차산로 171 성수사거리 버스정류장 앞,37.542580,127.063309
515,광양중학교 앞,10,서울특별시 광진구 자양로3길 7 광양중학교 앞,37.530235,127.086830
516,광진메디칼 앞,10,서울특별시 광진구 광나루로 355 광진메디컬앞,37.548405,127.069366
518,청계천 박물관 앞,20,서울특별시 성동구 마장동 610 청계천 박물관 앞,37.571526,127.035355
519,양지사거리,20,서울특별시 성동구 홍익동 590 양지사거리,37.566994,127.029915
520,상왕십리역 4번 출구 앞,10,서울특별시 성동구 하왕십리동 960-3 상왕십리역 4번 출구 앞,37.563858,127.030319
521,왕십리역 11번 출구 앞,14,서울특별시 성동구 행당동 188-9 왕십리역 11번 출구 앞,37.561447,127.034920
522,금호역 1번출구 앞,9,서울특별시 성동구 금호동3가 1575-3 금호역 1번출구 앞,37.548641,127.016426
523,옥수동성당 옆,11,서울특별시 성동구 옥수동 산5-148 옥수동성당 옆,37.543663,127.014061
524,래미안금호하이리버 아파트 102동 옆,10,서울특별시 성동구 금호동2가 1220-1 래미안금호하이리버 아파트 102동 옆,37.552200,127.025055
525,한양대병원사거리,20,서울특별시 성동구 행당동 20-2 한양대병원사거리,37.558052,127.040352
526,용답토속공원 앞,10,서울특별시 성동구 용답동 224-1 용답토속공원 앞,37.563511,127.056725
529,장한평역 8번 출구 앞,15,서울특별시 성동구 용답동 224-3 장안평역 8번 출구 앞,37.561371,127.063660
530,청계벽산아파트 앞,9,서울특별시 성동구 하왕십리동 286-24 청계벽산아파트 텐즈힐아파트 정류소,37.568748,127.030403
533,우리은행 금호동 지점 앞,7,서울특별시 성동구 금호동4가 1101 우리은행 금호동 지점 앞,37.548149,127.021088
534,금호사거리,20,서울특별시 성동구 금호동2가 1205-1 금호사거리,37.548634,127.025726
535,응봉삼거리,16,서울특별시 성동구 응봉동 134-26 응봉삼거리,37.553986,127.033592
536,행당역 2번출구 앞,8,서울특별시 성동구 행당동 347-11 행당역 2번출구 앞,37.557350,127.029213
537,한양대후문역 부근,10,서울특별시 성동구 행당동 10 한양대후문역 부근 (양키캔들 앞),37.560356,127.041397
538,답십리역 8번출구 앞,15,서울특별시 성동구 용답동 102-1 답십리역 8번출구 앞,37.567650,127.051155
539,군자교교차로,10,서울특별시 광진구 중곡동 263-1 군자교교차로,37.559795,127.074203
540,군자역 7번출구 베스트샵 앞,8,서울특별시 광진구 군자동 499 군자역 7번출구 베스트샵 앞,37.556030,127.078644
542,강변역 4번출구 뒤,19,"서울특별시 광진구 구의동 546-6 강변역 1,4번 출구 아래",37.535465,127.094482
543,구의공원(테크노마트 앞),20,서울특별시 광진구 구의동 546-3 구의공원(테크노마트 앞),37.535969,127.094673
544,광남중학교,20,서울특별시 광진구 광장동 561-15 광남중학교,37.540730,127.102905
546,잠실대교북단 교차로,8,서울특별시 광진구 자양동 722 잠실대교북단 교차로,37.532478,127.085091
548,자양나들목,20,서울특별시 광진구 자양동 738 자양나들목,37.529770,127.074860
549,아차산역 3번출구,10,서울특별시 광진구 구의동 96 아차산역 3번출구,37.551224,127.089706
550,서울시설공단 앞,15,서울특별시 성동구 마장동 610  서울시설공단 앞,37.571640,127.035660
551,구의삼성쉐르빌 앞,10,서울특별시 광진구 구의강변로 106 구의삼성쉐르빌 앞,37.540062,127.094498
552,대림아크로리버 앞,10,서울특별시 광진구 구의강변로 64 대림아크로리버 앞,37.536579,127.092972
553,중곡 성원APT 앞,10,서울특별시 광진구 동일로 459 중곡 성원APT 앞,37.571255,127.079803
555,구의3동주민센터,10,서울특별시 광진구 강변역로 17 구의3동주민센터,37.537849,127.092171
556,달맞이공원,20,서울특별시 성동구 금호동4가 367-1 달맞이공원,37.542053,127.020401
557,도선동 주민센터 앞,10,서울특별시 성동구 무학로10길 6 도선동 주민센터 앞,37.567642,127.025696
558,성동광진 교육지원청 앞,20,서울특별시 성동구 고산자로 260 성동광진 교육지원청 앞,37.564606,127.036522
559,왕십리역 4번 출구 건너편,10,서울특별시 성동구 왕십리광장로 10-1 왕십리역 4번 출구 건너편,37.561096,127.036797
560,비전교회 앞,8,서울특별시 성동구 동일로 213 비전교회 앞,37.551205,127.068932
561,서울숲역 2번출구 앞,10,서울특별시 성동구 왕십리로 64 서울숲역 2번출구 앞,37.542816,127.044670
562,군자지하보도 앞,10,서울특별시 성동구 동일로 313 군자지하보도 앞,37.559246,127.073410
563,성동세무서 건너편,10,서울특별시 성동구 광나루로 302 성동세무서 건너편,37.547913,127.062752
564,금호역 3번출구,15,서울특별시 성동구 동호로 99 금호역 3번출구,37.547928,127.015572
565,옥수역 3번출구,20,서울특별시 성동구 한림말길 56 옥수역 3번출구,37.541363,127.017662
567,성수역 2번출구 앞,15,서울특별시 성동구 아차산로 113 성수역 2번출구 앞,37.544590,127.057083
568,청계8가사거리 부근,10,서울특별시 동대문구 청계천로 417 청계8가사거리 부근,37.571102,127.023560
569,응봉현대아파트 정류소,10,서울특별시 성동구 독서당로 381 응봉동현대아파트 정류소,37.549583,127.030243
571,어린이대공원역6번출구,20,서울특별시 광진구 군자로 74 어린이대공원역6번출구,37.548496,127.074760
572,국립정신 건강센터 앞,20,서울특별시 광진구 능동로 398 국립정신 건강센터 앞,37.565380,127.086510
573,구의문주차장 앞,10,서울특별시 광진구 능동로 216 구의문주차장 앞,37.545231,127.084732
574,아차산역4번출구,20,서울특별시 광진구 능동로 216 아차산역4번출구,37.551849,127.088982
575,중앙농협 중곡지점,10,서울특별시 광진구 용마산로 120 중앙농협 중곡지점,37.564293,127.086937
576,광나루역 3번 출구,10,서울특별시 광진구 아차산로 552 광나루역 3번 출구,37.544830,127.104263
577,광진청소년수련관,10,서울특별시 광진구 구천면로 2 광진청소년수련관,37.546547,127.106133
578,성동세무서 부근,8,서울특별시 성동구 광나루로 303-1 성동세무서 부근,37.548286,127.062088
579,마장역 4번출구,8,서울특별시 성동구 마장로 292-1 마장역 4번출구,37.565205,127.041847
580,신금호역 3번출구 뒤,6,서울특별시 성동구 무수막길 97 신금호역 3번출구 뒤,37.554493,127.020210
581,용답초등학교,13,서울특별시 성동구 용답25길 1 용답초등학교,37.561012,127.054237
582,경일중학교 앞,10,서울특별시 성동구 성수일로 27 경일중학교 앞,37.543179,127.049080
583,청계천 생태교실 앞,20,서울특별시 성동구 마장로39길 51 청계천 생태교실 앞,37.567970,127.046890
584,광진광장 교통섬,20,서울특별시 광진구 군자동 374-8 광진광장 교통섬,37.547829,127.072632
585,성수2가1동 공영주차장 인근,9,서울특별시 성동구 성수동2가 569-3 성수2가1동 공영주차장 인근,37.536808,127.055489
586,마장동 주민센터,10,서울특별시 성동구 마장로42길 14 마장동 주민센터,37.565941,127.045395
587,유니베라 앞,10,서울특별시 성동구 성수동2가 276-5 KEB하나은행 성수중앙지점,37.545418,127.052643
588,뚝섬 유원지역,15,서울특별시 광진구 능동로 10 뚝섬유원지역,37.532688,127.067497
589,성수역3번출구,8,서울특별시 성동구 아차산로 100 성수동2가 315-105,37.544159,127.056656
590,건국대학교 (입학정보관),20,서울특별시 광진구 능동로 120 입학정보관,37.539890,127.073364
591,건국대학교 (행정관),5,서울특별시 광진구 능동로 120 행정관,37.542778,127.075371
592,건국대학교 학생회관,30,서울특별시 광진구 능동로 120 학생회관,37.541912,127.077637
593,자양중앙나들목,5,서울특별시 광진구 자양강변길 301 광진구 자양2동 705,37.528587,127.077873
594,중랑물재생센터(서울새활용플라자),15,서울특별시 성동구 자동차시장길 49 중랑물재생센터,37.558365,127.056908
600,휘경2동 주민센터,10,서울특별시 동대문구 한천로 329 휘경2동 주민센터,37.589912,127.068680
601,용신동주민센터,10,서울특별시 동대문구 용두동 65-25 용신동주민센터,37.575947,127.037361
602,장안동 사거리,10,서울특별시 동대문구 장한로 25길 2 장안동 사거리,37.572174,127.071388
604,답십리초등학교 옆 공원,15,서울특별시 동대문구 전농로3길 23 답십리초등학교 옆 공원,37.569656,127.055962
605,신설동역8번출구,8,서울특별시 동대문구 천호대로 26 신설동역9번출구,37.574200,127.026497
606,휘경공고앞,15,서울특별시 동대문구 겸재로 21 휘경공고앞,37.584625,127.070290
607,신이문역 2번출구,10,서울특별시 동대문구 이문동186-1 신이문역 2번출구,37.602711,127.067863
608,전농삼성아파트,10,서울특별시 동대문구 전농로 192 전농삼성아파트,37.581310,127.055344
609,제기2교,20,서울특별시 동대문구 제기동122-388 제기2교,37.587791,127.037361
610,동대문중 교차로,10,서울특별시 동대문구 답십리동 524-1 동대문중 교차로,37.573086,127.052162
612,시립동부병원 앞 사거리,20,서울특별시 동대문구 용두동 237-10  시립동부병원 앞 사거리,37.573666,127.030815
613,신설동역 10번출구 앞,10,서울특별시 동대문구 신설동 92-34 신설동역 10번출구 앞,37.575272,127.023468
614,용두동 사거리,20,서울특별시 동대문구 용두동 237-10 용두동 사거리,37.577686,127.031013
615,용두동 레미안허브리츠아파트 앞,20,서울특별시 동대문구 용두동 696-13  용두동 레미안허브리츠아파트 앞,37.576382,127.035110
616,서울시립대 앞,20,서울특별시 동대문구 전농동 135-5 시립대 앞,37.582561,127.054367
617,청솔우성아파트 앞,20,서울특별시 동대문구 답십리동 94-2  청솔우성아파트 앞,37.574203,127.057693
621,동대문중학교 옆,13,서울특별시 동대문구 사가정로 62 동대문중학교 옆(버스정류장 부근),37.574718,127.053391
622,전농사거리 교통섬,15,서울특별시 동대문구 사가정로 119 전농사거리 교통섬(전농서적 앞),37.577793,127.057831
623,서울시립대 정문 앞,20,서울특별시 동대문구 서울시립대로 161 서울시립대 정문 앞(시더프라자빌딩 앞),37.583698,127.053856
624,전농동 동아아파트 앞,10,서울특별시 동대문구 서울시립대로 31 전농동 동아아파트 앞(T-World 앞 보도),37.574188,127.045891
625,답십리초등학교 앞(현대시장 옆),9,서울특별시 동대문구 전농로 34 답십리초등학교 앞(현대시장 옆),37.568192,127.057175
626,군자교 서측 녹지대,10,서울특별시 동대문구 장한로6길 95 군자교녹지대 동측 앞,37.561153,127.070969
627,장안동삼거리 교통섬,10,서울특별시 동대문구 사가정로 240 장안동삼거리 교통섬,37.578632,127.071907
628,휘봉고등학교 앞,15,서울특별시 동대문구 한천로 290 휘봉고등학교 앞,37.586815,127.067543
630,동대문구 보건소,15,서울특별시 동대문구 천호대로 145 동대문구 보건소,37.574852,127.040306
631,답십리역 1번출구,15,서울특별시 동대문구 천호대로 269 답십리역 1번출구,37.568184,127.051277
633,청량리 기업은행 앞,8,서울특별시 동대문구 홍릉로 1 청량리 기업은행 앞,37.580406,127.044823
634,외국어대 정문 앞,20,서울특별시 동대문구 이문로 107 외국어대 정문 앞,37.596020,127.059830
635,시조사 앞 (청량고정문 옆),12,서울특별시 동대문구 이문로1길 11 시조사 앞 (청량고정문 옆),37.587517,127.052773
636,세종대왕기념관 교차로,9,서울특별시 동대문구 회기로 56 세종대왕기념관 교차로,37.590900,127.042587
637,KAIST 경영대학 앞,10,서울특별시 동대문구 회기로 85 KAIST 경영대학 앞,37.591614,127.045792
638,서울시립대 정보기술관,20,서울특별시 동대문구 한천로43길 12-14 서울시립대 정보기술관,37.583008,127.060974
639,서울시립대 후문,14,서울특별시 동대문구 한천로43길 12-14 서울시립대 후문,37.585197,127.060951
640,KEB하나은행 청량리역지점,6,서울특별시 동대문구 왕산로 205 KEB하나은행 청량리역지점,37.582455,127.044495
641,용두역 4번출구,10,서울특별시 동대문구 청계천로 563 용두역 4번출구,37.573753,127.038536
642,신답역 사거리,7,서울특별시 동대문구 천호대로 231 신답역 빵굼터 앞,37.570156,127.048584
643,동대문구민체육센터 (육교아래),10,서울특별시 동대문구 장안벚꽃로 77 동대문구민체육센터 (육교아래),37.566971,127.074417
646,장한평역 1번출구 (국민은행앞),10,서울특별시 동대문구 천호대로 405 장한평역 1번출구 (국민은행앞),37.561867,127.064377
647,신이문역 1번출구,10,서울특별시 동대문구 신이문로 44 신이문역 1번출구,37.602798,127.067268
648,장안동위더스빌옆,15,서울특별시 동대문구 한천로 42 장안동위더스빌옆,37.566700,127.062424
650,중랑교사거리,20,서울특별시 동대문구 망우로 131 중랑교사거리,37.591534,127.067741
651,우리은행청량리지점앞,10,서울특별시 동대문구 왕산로 239 우리은행청량리지점앞,37.582748,127.048279
652,답십리 래미안엘파인아파트 입구,20,서울특별시 동대문구 사가정로 190 답십리 래미안엘파인아파트 입구,37.576530,127.065941
654,전농동 텃골공원,10,서울특별시 동대문구 사가정로 65 전농동 텃골공원,37.577621,127.052109
656,영휘원 교차로,10,서울특별시 동대문구 홍릉로 78-1 영휘원 교차로,37.587238,127.043137
657,동대문롯데캐슬아파트 앞,13,서울특별시 동대문구 답십리로23길 30 동대문롯데캐슬아파트 앞,37.575760,127.048370
658,촬영소 사거리,10,서울특별시 동대문구 답십리로 233 촬영소 사거리,37.572948,127.066147
659,제기역1번출구,15,서울특별시 동대문구 왕산로 87 제기역1번출구,37.578350,127.033386
660,동의보감타워,10,서울특별시 동대문구 왕산로 128 동의보감타워,37.577999,127.037628
661,경희대학교 청운관,10,서울특별시 동대문구 경희대로 26 경희대학교 청운관,37.594601,127.051964
663,외대앞역 4번출구,10,서울특별시 동대문구 휘경로14가길 31 외대앞역 4번출구,37.594891,127.063026
700,KB국민은행 염창역 지점 앞,20,서울특별시 양천구 목동 559 KB국민은행 염창역 지점 앞,37.546848,126.872772
701,목동사거리 부근,8,서울특별시 양천구 목동 813 목동사거리 부근,37.532803,126.863930
702,목4동주민센터 옆,16,서울특별시 양천구 목동 904-3 목4동주민센터 옆,37.532543,126.868729
703,오목교역 7번출구 앞,12,서울특별시 양천구 목동 451 오목교역 7번출구 앞,37.524063,126.875580
704,남부법원검찰청 교차로,15,서울특별시 양천구 신정동 1095 남부법원검찰청 교차로,37.523254,126.864906
706,신정네거리역,15,서울특별시 양천구 신월동 894 신정네거리역,37.521881,126.851753
707,신정3동주민센터,10,서울특별시 양천구 중앙로 209 신정3동주민센터,37.515156,126.854897
708,서울출입국관리사무소 앞,16,서울특별시 양천구 신정동 319-3 서울출입국관리사무소 앞,37.518970,126.869965
709,신정3동 현장민원실 앞,20,서울특별시 양천구 신정동 760-2 신정3동 현장민원실 앞,37.511585,126.841560
710,서부화물트럭터미널 사거리,12,서울특별시 양천구 신정동 759-2 서부화물트럭터미널 사거리,37.510658,126.842537
711,신일해피트리아파트 앞,20,서울특별시 양천구 신월동 1063-4 신일해피트리아파트 앞,37.517059,126.848488
712,강월초교입구 사거리,14,서울특별시 양천구 신월동 905 강월초교입구 사거리,37.516998,126.838318
713,양서중학교 옆,20,서울특별시 양천구 신월동 790 양서중학교 옆,37.533047,126.829956
714,한국SGI 양천문화회관 앞,10,서울특별시 양천구 신월동 790 한국SGI 양천문화회관 앞,37.532547,126.830803
716,신정6동 주민센터 인근,15,서울특별시 양천구 목동서로 355 햇빛문고 앞,37.517281,126.864334
719,홍익병원앞 교차로,10,서울특별시 양천구 등촌로 2 홍익병원앞 교차로,37.530369,126.864258
720,서울강월초등학교 앞,10,서울특별시 양천구 신월로 97 서울강월초등학교 앞,37.516197,126.834900
722,LG전자베스트샵 신정점,10,서울특별시 양천구 신월로 328 LG전자베스트샵 신정점,37.521435,126.857384
723,SBS방송국,15,서울특별시 양천구 목동서로161 SBS방송국,37.529163,126.872749
724,계남공원 입구 주출입구 좌측,15,서울특별시 양천구 신정동 621-14 계남공원 입구 주출입구 좌측,37.510681,126.857399
725,양강중학교앞 교차로,15,서울특별시 양천구 남부순환로88길5-16 양강중학교앞 교차로,37.524334,126.850548
726,목동3단지 시내버스정류장,15,서울특별시 양천구 목동중앙로 49  목동3단지 시내버스정류장,37.534389,126.869598
729,서부식자재마트 건너편,10,서울특별시 양천구 신정동 236  서부식자재마트 건너편,37.510380,126.866798
731,서울시 도로환경관리센터,10,서울특별시 양천구 목동동로 316-6 서울시 도로환경관리센터,37.529900,126.876541
732,신월동 이마트,10,서울특별시 양천구 화곡로 59 신월동 이마트,37.539551,126.828300
733,신정이펜하우스314동,10,서울특별시 양천구 신정이펜1로50  신정이펜하우스314동,37.514099,126.831001
734,신트리공원 입구,10,서울특별시 양천구 신정동 310-8  신트리공원 입구,37.513950,126.856056
735,영도초등학교,10,서울특별시 양천구 목동중앙로 70  영도초등학교,37.536430,126.871521
736,오솔길공원,10,서울특별시 양천구 남부순환로70길11-9 오솔길공원,37.522190,126.836700
737,장수공원,10,서울특별시 양천구 신월로 894  장수공원,37.522560,126.849480
739,신월사거리,15,서울특별시 양천구 신월동 263 신월사거리,37.536201,126.827797
740,으뜸공원,10,서울특별시 양천구 가로공원로 133 으뜸공원,37.536369,126.831711
741,화곡로 입구 교차로,10,서울특별시 양천구 신월동 258 화곡로 입구 교차로,37.539520,126.825401
742,등촌역 5번 출구 뒤,10,서울특별시 양천구 등촌로 236 등촌역 5번 출구 뒤,37.550732,126.864578
743,현대6차아파트 101동 옆,10,서울특별시 양천구 신정동 735-5 현대6차아파트 101동 옆,37.508900,126.842682
744,신목동역 2번 출구,10,서울특별시 양천구 목동중앙로 212 앞 신목동역 2번 출구,37.543842,126.882545
745,강서초등학교,10,서울특별시 양천구 오목로 31 부근 강서초등학교,37.522282,126.839699
746,목동2단지 상가,10,서울특별시  양천구 목동 902-5  목동2단지 상가,37.536503,126.877747
747,목동3단지 상가,10,서울특별시 양천구 목동 903-6 목동3단지 상가,37.534580,126.875648
748,목동운동장,15,서울특별시 양천구 안양천로 939 목동운동장,37.530251,126.879303
749,이대 목동병원 앞,10,서울특별시 양천구 안양천로 1071 이대 목동병원 앞,37.537228,126.886612
750,연의근린공원 건너편,10,서울특별시 양천구 신정로7길 92 연의근린공원 건너편,37.512157,126.835625
752,성원2차 아파트,10,서울특별시 양천구 목동중앙남로 100 성원2차 아파트,37.542183,126.863304
754,목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆),10,서울특별시 양천구 목동서로 38 목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆),37.541142,126.876678
755,목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),10,서울특별시 양천구 목동서로 38 목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),37.537868,126.881409
